numero,variable,region,model,langue,surprisal
8,4,8,BERT,Français,15.077593170155811
8,4,10,BERT,Français,16.81604695851258
8,5,1,BERT,Français,7.641365699350461
8,5,2,BERT,Français,5.986550553224052
8,5,3,BERT,Français,1.5298668220178528
8,5,4,BERT,Français,10.57390970224785
8,5,5,BERT,Français,5.313928270915717
8,5,6,BERT,Français,0.05520019923479823
8,5,7,BERT,Français,3.558953339395352
8,5,8,BERT,Français,10.626086230081281
8,5,9,BERT,Français,7.13757414155467
8,5,10,BERT,Français,10.008984862565589
8,6,1,BERT,Français,7.767975851184432
8,6,2,BERT,Français,6.779594805779849
8,6,3,BERT,Français,5.294438163912645
8,6,4,BERT,Français,10.2836719102484
8,6,5,BERT,Français,5.7904017671781185
8,6,6,BERT,Français,0.05768390077751692
8,6,7,BERT,Français,4.7681521670668445
8,6,8,BERT,Français,16.18707074893904
8,6,10,BERT,Français,10.911490265503684
8,7,1,BERT,Français,7.590536031760662
8,7,2,BERT,Français,9.74798574494292
8,7,3,BERT,Français,3.2687785580642554
8,7,4,BERT,Français,9.835225008626644
8,7,5,BERT,Français,7.907522695061188
8,7,6,BERT,Français,1.9358037573428366
8,7,7,BERT,Français,3.9837322135835667
8,7,8,BERT,Français,13.4424125474137
8,7,9,BERT,Français,8.229846987773017
8,7,10,BERT,Français,14.080765941881005
8,8,1,BERT,Français,7.1071026904173324
8,8,2,BERT,Français,9.344275928843043
8,8,3,BERT,Français,2.799346503771815
8,8,4,BERT,Français,11.649710792733996
8,8,5,BERT,Français,6.407766653757878
8,8,6,BERT,Français,2.895414522745094
8,8,7,BERT,Français,6.796507411638792
8,8,8,BERT,Français,16.486588521616195
8,8,10,BERT,Français,14.449648342680389
9,1,1,BERT,Français,11.794360351955953
9,1,2,BERT,Français,11.341579292537636
9,1,3,BERT,Français,8.706618022824971
9,1,7,BERT,Français,19.433465920594443
9,1,8,BERT,Français,15.362483046504147
9,1,9,BERT,Français,7.188064841891338
9,1,10,BERT,Français,9.696706145017856
9,2,1,BERT,Français,8.907270114492938
9,2,2,BERT,Français,11.36852105676154
9,2,3,BERT,Français,9.564045066201684
9,2,7,BERT,Français,21.05114043894569
9,2,8,BERT,Français,15.170829021204565
9,2,10,BERT,Français,10.151549264399117
9,3,1,BERT,Français,10.84916624320204
9,3,2,BERT,Français,13.561159172352081
9,3,3,BERT,Français,7.434650109907769
9,3,7,BERT,Français,23.938510801003318
9,3,8,BERT,Français,15.49378940689525
9,3,9,BERT,Français,7.468424355321155
9,3,10,BERT,Français,10.58028382616118
9,4,1,BERT,Français,11.373004120161989
9,4,2,BERT,Français,10.969350205496054
9,4,3,BERT,Français,8.330017340677067
9,4,7,BERT,Français,23.353958507234882
9,4,8,BERT,Français,14.930679063493466
9,4,10,BERT,Français,12.142556449933338
9,5,1,BERT,Français,11.449689681794665
9,5,2,BERT,Français,8.130577947413373
9,5,3,BERT,Français,2.844409838738528
9,5,4,BERT,Français,8.372432385579508
9,5,5,BERT,Français,19.58571348640999
9,5,6,BERT,Français,9.007170721496767
9,5,7,BERT,Français,20.180726516594884
9,5,8,BERT,Français,15.863472542110133
9,5,9,BERT,Français,5.348575218031766
9,5,10,BERT,Français,11.163557303883408
9,6,1,BERT,Français,11.628729046793438
9,6,2,BERT,Français,10.987247774079318
9,6,3,BERT,Français,3.426895458872441
9,6,4,BERT,Français,10.967948217715671
9,6,5,BERT,Français,18.81569016649104
9,6,6,BERT,Français,9.835807048676521
9,6,7,BERT,Français,20.721615911068906
9,6,8,BERT,Français,18.06384213110358
9,6,10,BERT,Français,11.480186688059005
9,7,1,BERT,Français,12.950627358952413
9,7,2,BERT,Français,11.659952022573307
9,7,3,BERT,Français,6.221194242945315
9,7,4,BERT,Français,12.051225437319586
9,7,5,BERT,Français,20.650252954158123
9,7,6,BERT,Français,7.364605910182164
9,7,7,BERT,Français,19.323972675382457
9,7,8,BERT,Français,14.205019818662507
9,7,9,BERT,Français,8.277639065967648
9,7,10,BERT,Français,10.055659953890686
9,8,1,BERT,Français,13.809048655136419
9,8,2,BERT,Français,11.990867963405247
9,8,3,BERT,Français,6.455032030865007
9,8,4,BERT,Français,9.852540560759431
9,8,5,BERT,Français,20.83681547123718
9,8,6,BERT,Français,7.715804810369786
9,8,7,BERT,Français,20.679760111073872
9,8,8,BERT,Français,15.241308928522225
9,8,10,BERT,Français,9.643478044113342
10,1,1,BERT,Français,10.202528745108948
10,1,2,BERT,Français,9.93999267853324
10,1,3,BERT,Français,0.879497744186565
10,1,7,BERT,Français,10.916553135749426
10,1,8,BERT,Français,9.061734498845828
10,1,9,BERT,Français,16.958360564823572
10,1,10,BERT,Français,10.562445636706068
10,2,1,BERT,Français,10.168434896638926
10,2,2,BERT,Français,10.325328089040637
10,2,3,BERT,Français,1.6781724840727632
10,2,7,BERT,Français,12.479383597249777
10,2,8,BERT,Français,14.719161845211906
10,2,10,BERT,Français,13.540252093036575
10,3,1,BERT,Français,9.593741396809751
10,3,2,BERT,Français,12.31445696242842
10,3,3,BERT,Français,4.418494591049789
10,3,7,BERT,Français,12.487712842136302
10,3,8,BERT,Français,10.07548747664664
10,3,9,BERT,Français,15.409809652380181
10,3,10,BERT,Français,14.310340430180956
10,4,1,BERT,Français,9.463607159764129
10,4,2,BERT,Français,9.869891545271715
10,4,3,BERT,Français,1.7829966590619666
10,4,7,BERT,Français,13.788385548703658
10,4,8,BERT,Français,13.315953958699113
10,4,10,BERT,Français,16.533717375499453
10,5,1,BERT,Français,13.142428500300422
10,5,2,BERT,Français,13.565339451916383
10,5,3,BERT,Français,3.9389034236956233
10,5,4,BERT,Français,10.060738518512316
10,5,5,BERT,Français,15.410901746699787
10,5,6,BERT,Français,0.3948928708884818
10,5,7,BERT,Français,11.06296011842845
10,5,8,BERT,Français,7.507541651717323
10,5,9,BERT,Français,18.130239751126904
10,5,10,BERT,Français,13.521588075500546
10,6,1,BERT,Français,11.422322587507528
10,6,2,BERT,Français,14.415450316697736
10,6,3,BERT,Français,2.50962735587531
10,6,4,BERT,Français,8.449933395251094
10,6,5,BERT,Français,17.318560823654252
10,6,6,BERT,Français,0.3617447373654904
10,6,7,BERT,Français,7.043525554075365
10,6,8,BERT,Français,13.841512654266024
10,6,10,BERT,Français,13.735515305746087
10,7,1,BERT,Français,14.46876633685889
10,7,2,BERT,Français,12.029372632906293
10,7,3,BERT,Français,3.3062251905400446
10,7,4,BERT,Français,10.69143834925698
10,7,5,BERT,Français,11.585384564882672
10,7,6,BERT,Français,4.706412726446183
10,7,7,BERT,Français,10.116882519776492
10,7,8,BERT,Français,11.840623981303475
10,7,9,BERT,Français,17.7715833371245
10,7,10,BERT,Français,15.604421412750565
10,8,1,BERT,Français,12.292661407237407
10,8,2,BERT,Français,13.006893427016507
10,8,3,BERT,Français,2.6950587008735596
10,8,4,BERT,Français,9.249802116341007
10,8,5,BERT,Français,15.475419787517508
10,8,6,BERT,Français,4.3101422199912465
10,8,7,BERT,Français,9.20430472875854
10,8,8,BERT,Français,13.899149694010077
10,8,10,BERT,Français,14.047318997632905
11,1,1,BERT,Français,9.52998725635078
11,1,2,BERT,Français,2.9862140785304927
11,1,3,BERT,Français,0.319440984535525
11,1,7,BERT,Français,5.353524568329934
11,1,8,BERT,Français,4.321161879206315
11,1,9,BERT,Français,6.976985465508945
11,1,10,BERT,Français,11.857956842516217
11,2,1,BERT,Français,9.94111627221596
11,2,2,BERT,Français,3.3464778725413935
11,2,3,BERT,Français,1.4527124063933872
11,2,7,BERT,Français,5.272480314183367
11,2,8,BERT,Français,7.566970756718478
11,2,10,BERT,Français,16.459182587755492
11,3,1,BERT,Français,8.99646613254679
11,3,2,BERT,Français,6.1282234206447015
11,3,3,BERT,Français,14.507504733451679
11,3,7,BERT,Français,6.339546271845692
11,3,8,BERT,Français,7.042105768506406
