numero,variable,region,model,langue,surprisal
6,ORCplGap,4,BERT,Anglais,2.824296236038208
6,ORCplGap,5,BERT,Anglais,7.342426776885986
6,ORCplGap,6,BERT,Anglais,0.6694366335868835
6,ORCplGap,8,BERT,Anglais,12.383439064025879
6,ORCplGap,9,BERT,Anglais,19.1190242767334
6,ORCsgGap,1,BERT,Anglais,10.302074432373047
6,ORCsgGap,2,BERT,Anglais,12.421626091003418
6,ORCsgGap,3,BERT,Anglais,12.563533782958984
6,ORCsgGap,4,BERT,Anglais,3.349222183227539
6,ORCsgGap,5,BERT,Anglais,7.145796775817871
6,ORCsgGap,6,BERT,Anglais,1.1572232246398926
6,ORCsgGap,8,BERT,Anglais,12.74534797668457
6,ORCsgGap,9,BERT,Anglais,19.52245330810547
7,ORCplGap,1,BERT,Anglais,12.869290351867676
7,ORCplGap,2,BERT,Anglais,1.6946628093719482
7,ORCplGap,3,BERT,Anglais,12.684821128845215
7,ORCplGap,4,BERT,Anglais,4.512317657470703
7,ORCplGap,5,BERT,Anglais,19.020450592041016
7,ORCplGap,6,BERT,Anglais,21.22545623779297
7,ORCplGap,8,BERT,Anglais,14.58667278289795
7,ORCplGap,9,BERT,Anglais,13.92332935333252
7,ORCsgGap,1,BERT,Anglais,13.315278053283691
7,ORCsgGap,2,BERT,Anglais,1.5048905611038208
7,ORCsgGap,3,BERT,Anglais,16.528549194335938
7,ORCsgGap,4,BERT,Anglais,5.206960678100586
7,ORCsgGap,5,BERT,Anglais,16.887943267822266
7,ORCsgGap,6,BERT,Anglais,22.25724220275879
7,ORCsgGap,8,BERT,Anglais,14.424115180969238
7,ORCsgGap,9,BERT,Anglais,17.578720092773438
8,ORCplGap,1,BERT,Anglais,20.99060821533203
8,ORCplGap,2,BERT,Anglais,18.450258255004883
8,ORCplGap,3,BERT,Anglais,14.349432945251465
8,ORCplGap,4,BERT,Anglais,5.816099643707275
8,ORCplGap,5,BERT,Anglais,11.330801010131836
8,ORCplGap,6,BERT,Anglais,18.532390594482422
8,ORCplGap,8,BERT,Anglais,0.6046830415725708
8,ORCplGap,9,BERT,Anglais,17.141021728515625
8,ORCsgGap,1,BERT,Anglais,17.844266891479492
8,ORCsgGap,2,BERT,Anglais,18.208833694458008
8,ORCsgGap,3,BERT,Anglais,16.43144416809082
8,ORCsgGap,4,BERT,Anglais,2.597275495529175
8,ORCsgGap,5,BERT,Anglais,10.284778594970703
8,ORCsgGap,6,BERT,Anglais,19.02875328063965
