numero,variable,region,model,langue,surprisal
1,ORCplNoGap,5,BERT,Français,11.705314192743451
1,ORCplNoGap,6,BERT,Français,16.350512024769092
1,ORCplNoGap,7,BERT,Français,7.2134882660254975
1,ORCplNoGap,8,BERT,Français,15.775917193685906
1,ORCplNoGap,9,BERT,Français,13.844499084706502
2,ORCplNoGap,1,BERT,Français,18.44114981920003
2,ORCplNoGap,2,BERT,Français,9.610031182947873
2,ORCplNoGap,3,BERT,Français,9.822160018274339
2,ORCplNoGap,4,BERT,Français,7.43053744909947
2,ORCplNoGap,5,BERT,Français,10.839085771845363
2,ORCplNoGap,6,BERT,Français,23.929300383259456
2,ORCplNoGap,7,BERT,Français,13.373063700480612
2,ORCplNoGap,8,BERT,Français,15.231544163835164
2,ORCplNoGap,9,BERT,Français,14.0706808120342
3,ORCplNoGap,1,BERT,Français,16.40818800799281
3,ORCplNoGap,2,BERT,Français,14.148210838790755
3,ORCplNoGap,3,BERT,Français,21.246324478046166
3,ORCplNoGap,4,BERT,Français,9.102125007989162
3,ORCplNoGap,5,BERT,Français,13.960384438596371
