numero,variable,region,model,langue,surprisal
6,ORCsg,2,BERT,Italien,10.058356285095215
6,ORCsg,3,BERT,Italien,6.799842357635498
6,ORCsg,4,BERT,Italien,2.5986499786376953
6,ORCsg,5,BERT,Italien,4.156553745269775
6,ORCsg,6,BERT,Italien,19.565372467041016
6,ORCsg,7,BERT,Italien,17.17080307006836
6,ORCsg,8,BERT,Italien,0.03093666210770607
6,ORCpl,1,BERT,Italien,11.147567749023438
6,ORCpl,2,BERT,Italien,7.810669422149658
6,ORCpl,3,BERT,Italien,3.5879852771759033
6,ORCpl,4,BERT,Italien,3.122955083847046
6,ORCpl,5,BERT,Italien,2.7768657207489014
6,ORCpl,6,BERT,Italien,20.21514892578125
6,ORCpl,7,BERT,Italien,17.225954055786133
6,ORCpl,8,BERT,Italien,0.026724711060523987
7,CMPsg,1,BERT,Italien,15.319168090820312
7,CMPsg,2,BERT,Italien,5.972548961639404
7,CMPsg,3,BERT,Italien,9.235899925231934
7,CMPsg,4,BERT,Italien,0.02945864014327526
7,CMPsg,5,BERT,Italien,13.062456130981445
7,CMPsg,6,BERT,Italien,7.67441987991333
7,CMPsg,7,BERT,Italien,15.7360200881958
7,CMPsg,8,BERT,Italien,0.024047017097473145
7,CMPpl,1,BERT,Italien,15.598326683044434
7,CMPpl,2,BERT,Italien,7.131895542144775
7,CMPpl,3,BERT,Italien,12.847085952758789
7,CMPpl,4,BERT,Italien,0.03975408151745796
7,CMPpl,5,BERT,Italien,12.519277572631836
7,CMPpl,6,BERT,Italien,7.580388069152832
7,CMPpl,7,BERT,Italien,15.633292198181152
7,CMPpl,8,BERT,Italien,0.024527736008167267
7,ORCsg,1,BERT,Italien,13.798949241638184
7,ORCsg,2,BERT,Italien,4.080447196960449
7,ORCsg,3,BERT,Italien,8.938759803771973
7,ORCsg,4,BERT,Italien,0.2164667695760727
7,ORCsg,5,BERT,Italien,13.026557922363281
7,ORCsg,6,BERT,Italien,14.615026473999023
7,ORCsg,7,BERT,Italien,12.392298698425293
7,ORCsg,8,BERT,Italien,0.029581254348158836
7,ORCpl,1,BERT,Italien,12.943113327026367
7,ORCpl,2,BERT,Italien,8.25011920928955
7,ORCpl,3,BERT,Italien,8.944738388061523
7,ORCpl,4,BERT,Italien,0.6263105273246765
7,ORCpl,5,BERT,Italien,12.764936447143555
7,ORCpl,6,BERT,Italien,14.24251937866211
7,ORCpl,7,BERT,Italien,10.973601341247559
7,ORCpl,8,BERT,Italien,0.026535773649811745
8,CMPsg,1,BERT,Italien,15.023908615112305
8,CMPsg,2,BERT,Italien,6.504876136779785
8,CMPsg,3,BERT,Italien,20.556777954101562
8,CMPsg,4,BERT,Italien,0.010523641481995583
8,CMPsg,5,BERT,Italien,16.913843154907227
8,CMPsg,6,BERT,Italien,14.850289344787598
8,CMPsg,7,BERT,Italien,6.7912116050720215
8,CMPsg,8,BERT,Italien,0.01567942276597023
8,CMPpl,1,BERT,Italien,15.383865356445312
8,CMPpl,2,BERT,Italien,6.212911605834961
8,CMPpl,3,BERT,Italien,1.3244162797927856
8,CMPpl,4,BERT,Italien,0.012812940403819084
8,CMPpl,5,BERT,Italien,16.119911193847656
8,CMPpl,6,BERT,Italien,16.310256958007812
8,CMPpl,7,BERT,Italien,6.292461395263672
8,CMPpl,8,BERT,Italien,0.015295064076781273
8,ORCsg,1,BERT,Italien,16.924823760986328
8,ORCsg,2,BERT,Italien,12.4747953414917
8,ORCsg,3,BERT,Italien,15.673235893249512
8,ORCsg,4,BERT,Italien,3.9232423305511475
8,ORCsg,5,BERT,Italien,19.117143630981445
8,ORCsg,6,BERT,Italien,23.768558502197266
8,ORCsg,7,BERT,Italien,9.530067443847656
8,ORCsg,8,BERT,Italien,0.047017887234687805
8,ORCpl,1,BERT,Italien,16.05387306213379
8,ORCpl,2,BERT,Italien,14.879775047302246
8,ORCpl,3,BERT,Italien,6.0648393630981445
8,ORCpl,4,BERT,Italien,5.702413558959961
8,ORCpl,5,BERT,Italien,19.52055549621582
8,ORCpl,6,BERT,Italien,23.528676986694336
8,ORCpl,7,BERT,Italien,8.860851287841797
8,ORCpl,8,BERT,Italien,0.06139528006315231
9,CMPsg,1,BERT,Italien,17.64127540588379
9,CMPsg,2,BERT,Italien,2.787172794342041
9,CMPsg,3,BERT,Italien,6.584474086761475
9,CMPsg,4,BERT,Italien,0.017834311351180077
9,CMPsg,5,BERT,Italien,5.308079719543457
9,CMPsg,6,BERT,Italien,9.6327543258667
9,CMPsg,7,BERT,Italien,8.474593162536621
9,CMPsg,8,BERT,Italien,0.057106923311948776
9,CMPpl,1,BERT,Italien,17.284320831298828
9,CMPpl,2,BERT,Italien,2.8406693935394287
9,CMPpl,3,BERT,Italien,4.0443549156188965
9,CMPpl,4,BERT,Italien,0.015583975240588188
9,CMPpl,5,BERT,Italien,5.129387378692627
9,CMPpl,6,BERT,Italien,9.439188957214355
9,CMPpl,7,BERT,Italien,8.804445266723633
9,CMPpl,8,BERT,Italien,0.049055181443691254
9,ORCsg,1,BERT,Italien,17.79234504699707
9,ORCsg,2,BERT,Italien,4.621753215789795
9,ORCsg,3,BERT,Italien,6.523715019226074
9,ORCsg,4,BERT,Italien,1.8297436237335205
9,ORCsg,5,BERT,Italien,6.216492176055908
9,ORCsg,6,BERT,Italien,10.001670837402344
9,ORCsg,7,BERT,Italien,0.3116985559463501
9,ORCsg,8,BERT,Italien,0.06282107532024384
9,ORCpl,1,BERT,Italien,16.842012405395508
9,ORCpl,2,BERT,Italien,5.33643102645874
9,ORCpl,3,BERT,Italien,5.450133800506592
9,ORCpl,4,BERT,Italien,2.413356065750122
9,ORCpl,5,BERT,Italien,7.156398773193359
9,ORCpl,6,BERT,Italien,13.033585548400879
9,ORCpl,7,BERT,Italien,0.3495023846626282
9,ORCpl,8,BERT,Italien,0.052836183458566666
10,CMPsg,1,BERT,Italien,19.213939666748047
10,CMPsg,2,BERT,Italien,15.134034156799316
10,CMPsg,3,BERT,Italien,23.31290054321289
10,CMPsg,4,BERT,Italien,0.09343304485082626
10,CMPsg,5,BERT,Italien,8.278854370117188
10,CMPsg,6,BERT,Italien,3.4336869716644287
10,CMPsg,7,BERT,Italien,8.579360961914062
10,CMPsg,8,BERT,Italien,0.035107020288705826
10,CMPpl,1,BERT,Italien,16.29654312133789
10,CMPpl,2,BERT,Italien,15.10153579711914
10,CMPpl,3,BERT,Italien,1.292293906211853
10,CMPpl,4,BERT,Italien,0.1716807335615158
10,CMPpl,5,BERT,Italien,8.220958709716797
10,CMPpl,6,BERT,Italien,4.472468852996826
10,CMPpl,7,BERT,Italien,9.020896911621094
10,CMPpl,8,BERT,Italien,0.028015974909067154
10,ORCsg,1,BERT,Italien,21.15852928161621
10,ORCsg,2,BERT,Italien,10.268256187438965
10,ORCsg,3,BERT,Italien,20.570842742919922
10,ORCsg,4,BERT,Italien,6.377537727355957
10,ORCsg,5,BERT,Italien,7.561395645141602
10,ORCsg,6,BERT,Italien,18.376224517822266
10,ORCsg,7,BERT,Italien,9.108583450317383
10,ORCsg,8,BERT,Italien,0.05203031748533249
10,ORCpl,1,BERT,Italien,20.88844108581543
10,ORCpl,2,BERT,Italien,8.24877643585205
10,ORCpl,3,BERT,Italien,1.4950202703475952
10,ORCpl,4,BERT,Italien,7.773358345031738
10,ORCpl,5,BERT,Italien,5.166018009185791
10,ORCpl,6,BERT,Italien,16.901657104492188
10,ORCpl,7,BERT,Italien,9.307219505310059
10,ORCpl,8,BERT,Italien,0.04893944412469864
11,CMPsg,1,BERT,Italien,10.271368980407715
11,CMPsg,2,BERT,Italien,1.7545692920684814
11,CMPsg,3,BERT,Italien,0.9087565541267395
11,CMPsg,4,BERT,Italien,0.007200104650110006
11,CMPsg,5,BERT,Italien,21.072723388671875
11,CMPsg,6,BERT,Italien,17.119979858398438
11,CMPsg,7,BERT,Italien,28.178340911865234
11,CMPsg,8,BERT,Italien,0.04617246612906456
11,CMPpl,1,BERT,Italien,11.283812522888184
11,CMPpl,2,BERT,Italien,2.5745372772216797
11,CMPpl,3,BERT,Italien,0.7971794009208679
11,CMPpl,4,BERT,Italien,0.0102767925709486
11,CMPpl,5,BERT,Italien,20.759239196777344
11,CMPpl,6,BERT,Italien,16.9201717376709
11,CMPpl,7,BERT,Italien,28.07614517211914
11,CMPpl,8,BERT,Italien,0.04853393882513046
11,ORCsg,1,BERT,Italien,12.485854148864746
11,ORCsg,2,BERT,Italien,10.695917129516602
11,ORCsg,3,BERT,Italien,0.9373879432678223
11,ORCsg,4,BERT,Italien,0.009237807244062424
11,ORCsg,5,BERT,Italien,21.078950881958008
11,ORCsg,6,BERT,Italien,14.269320487976074
11,ORCsg,7,BERT,Italien,23.6544132232666
11,ORCsg,8,BERT,Italien,0.03206806629896164
11,ORCpl,1,BERT,Italien,14.2333345413208
11,ORCpl,2,BERT,Italien,10.033226013183594
11,ORCpl,3,BERT,Italien,1.4191001653671265
11,ORCpl,4,BERT,Italien,0.025693513453006744
11,ORCpl,5,BERT,Italien,19.961217880249023
11,ORCpl,6,BERT,Italien,13.390361785888672
11,ORCpl,7,BERT,Italien,23.021535873413086
11,ORCpl,8,BERT,Italien,0.03235657140612602
12,CMPpl,1,BERT,Italien,15.140894889831543
12,CMPpl,2,BERT,Italien,10.5682373046875
12,CMPpl,3,BERT,Italien,3.4310755729675293
12,CMPpl,4,BERT,Italien,0.14132165908813477
12,CMPpl,5,BERT,Italien,0.2198864072561264
12,CMPpl,6,BERT,Italien,5.4300642013549805
12,CMPpl,7,BERT,Italien,26.735477447509766
12,CMPpl,8,BERT,Italien,0.02816038578748703
12,ORCsg,1,BERT,Italien,13.385126113891602
12,ORCsg,2,BERT,Italien,7.548251152038574
12,ORCsg,3,BERT,Italien,14.732735633850098
12,ORCsg,4,BERT,Italien,1.8795479536056519
12,ORCsg,5,BERT,Italien,0.06239387020468712
12,ORCsg,6,BERT,Italien,17.746028900146484
12,ORCsg,7,BERT,Italien,26.20143699645996
12,ORCsg,8,BERT,Italien,0.030959241092205048
12,ORCpl,1,BERT,Italien,12.581205368041992
12,ORCpl,2,BERT,Italien,9.507014274597168
12,ORCpl,3,BERT,Italien,1.2629175186157227
12,ORCpl,4,BERT,Italien,3.5075314044952393
12,ORCpl,5,BERT,Italien,0.060380615293979645
12,ORCpl,6,BERT,Italien,17.626327514648438
12,ORCpl,7,BERT,Italien,26.447126388549805
12,ORCpl,8,BERT,Italien,0.027257762849330902
13,CMPsg,1,BERT,Italien,14.082083702087402
13,CMPsg,2,BERT,Italien,4.810067653656006
